text,label
"Okay naman kaso may leakage yung bottles. Kapag hindi sagad pagkakasara sa bottle, may tulo. Kapag sakto lang doon sa bibig, walang tulo. Pero yung bottle sa mantika, may leak pa rin ng oil ewan ko kung bakit. Medyo responsive seller at super duper packaged well ang items. Thank you, seller",1
Highly recommended this shop kaya Bili na kayo mga dzaaaiiii,1
"kulang ng isang speaker yung order ko. complete yung bayad ko, pero kulang ng speaker yung order ko. nakakainis lang.",0
Wahhh it was so worth it maganda sya super I will order again talaga tama yung size na binigay tama din yung color. fast delivery den.,1
"Okay naman siya kaso nung nag migrate na ako ng files, may ibang pics na hindi sya ma view. So 2/ 5 ang rating ko for this product.",1
"Wrong item receieved 3 mouse order ko 1 pink dalawa white. Dalawa black ung dumating idang pink. I try contacting the seller baka pwede nya palitan, so far wala pa syang reply. Sana nmn mapalitan no sense din if black at black din naman ang gamit namin talaga na mouse kaya nga kami umorder para iba",0
Sorry for me hindi sya ganon kaganda staka ang hina ng volume nung earphone ngayon bibili ulit ako ng bago kasi hindi ako satisfied then dun kay kuyang driver na ang sungit shoutout po.,0
Pinacancel ko pero rejected dapat di ko tatanggapin kaso sa dami ng to receive ko at di naman accurate ang date nareceive ko tuloy,0
"Maganda kahit manipis. Solid yung color black na inorder ko maganda, di ko lang na picturan. Dalawa inorder ko pero magkaiba ng size awit, mas maluwag yung bandang hita ng kulay black kesa sa beige. Tapos pangit pa pagkatahi nung sa bewang nung beige Pero matatakpan naman yan ng damit kaya pwede na HAHAHA",1
"BEH ANO YON? NAG- ORDER PO AKO KNITTED FLARE PANTS, BINIGYAN NINYO AKONG LEGGINGS- LIKE NA PANTS? Hindi talaga siya flare, ni hindi nga umabot sa waist ko, tih. So disappointing.",0
"Gomana nmn siya, maganda siya pang opisina Kung gusto kang magshake Ng prutas na pang isang Tao",1
Bad purchase. Manipis and matigas ang cloth. Mainit sa thigh legs. Mg worry ka sa pgkatahi sa pants baka bumuka pag umupo ka kasi very tight ang pants although right size naman na order. Not recommending this.,0
love this product! problema ko lang sa kanya ung nozzle kala mo binubugahan ka ng laway e buo buo huhu sana maayos nila,1
Super ganda perfect tlga para sa darating na christmas pang gift tlga salamat ng marami matutuwa mga boss namin,1
Hindi responsive si seller. walang tumama sa order ko. 2l yung isang order ko ang dumating parehong maliit. mali pa yung kulay. kahit sana nirefund nya yung bayad nung para sa malaki. nagchachat ako puro lang sya seen. di na ko uulit sa shop na to.,0
Incomplete items na deniliver. Nakakadismaya. Hindi manlang nag send ng pic bago nagdeliver. Wag na kayong mag benta kung di nyo kayang iprovide lahat ng items. Kung alam ko lang na incomplete ipapadala nyo di ko ipapareceived yan.,0
Poor packaging Poor packaging Poor packaging Poor packaging Poor packaging Poor packaging Poor packaging,0
butas butas yung jogging pants na dumating sakin tsaka parang pagtumakbo ka maaalis sa pagkatahi jusq pakiayos naman po yung product na ibibigay nyo aakin nag babayad naman kami ng tama at maayos e,0
Di ko masyadong magustohan. Masakit sa eyes. Ewan ko bakit.,1
"mali yong na receive ko, jeans yong inorder ko short yong natanggap ko.",0
"mahina lng yung hangin hindi kagaya ng nasa add nila,",1
Di sya masyadong makapit Anata no subete ga Ashita o nakushite Eien no naka o samayotte iru yo Sayonara dekizu ni Tachidomatta mama no Boku to issho ni,1
HAHAHA AKALA KU APAKA LAKE UN PALA KABALIKDARAN SOBRANG LIIT AT ANG TAAS NG ECHO NYA,0
"Ok Ang packaging, kso basag Yung takip sa loob. Natatapon Ang laman. pero gnagamit qna lng din. d nmn marefund. sayang",0
Ok yung quality 4 days bago malowbat Mabigat sya at tska wla syang free na charger. And ung packaging nya sobrang delikado kc isang buble wrap lng tsaka ung mismong cartoon nya un lng. Hindi safe kc pag nalaglag to mga courier' s wla na. sira na,0
3rd tme order thank you po sobrang comfy talaga order ulit soon ang bilis po dumating nun 15 ko lang na check out ngaun 17 na deliver na agad,1
Ayos nman ung speaker pero wlang kabitan ng mic. Para saan pa ung free mic. Paki explain. Akala ko pwede pag videokihan un,0
"Kaasar tlga ng message p aqo sau seller n complete ang ipapadala nyo skin ung bluetooth speaker p tlga ang wla, sna seller mging responsible nmn kau s mga order kc Tama nman ung binabayad s inyo. sna mgreply nmn kau",0
salamat sa buy1take1 ng fave deo brand ko. salamat sa buy1take1 ng fave deo brand ko. salamat sa buy1take1 ng fave deo brand ko.,1
ok yung product ang ganda ng quality may testing kit pa. kaso dahil standard size lang lahat dh ka makapili. pagmatagal na siya ginagamit masakit na sa tenga dahil masikip nga siya,0
Good sya maganda kaso Yung isa lang talaga may basag,1
"Medyo madaling malowbat, ilang percent lang ang nadagdag pag charge ko sa cp",0
"Manipis po, pero I appreciate sa effort ng seller. Accomodating halatang mabait seller. Sana ma improve quality yung makapal na konti.",1
Pangalawang beses na ko Ng order sa shop Nato. Legit Yung seller mabilis ma deliver Yung item,1
Jusko day. Ang sakit sa tenga nung sound nya. Mukhang maganda lng.,0
Kapangit ng dumating maliit lang akala ko 2L Hindi naman pala black order ko iba pa kulay ng dumating mali mali,0
"Nag order Ako Ng 5pcs kitchen towel, apat lang na received ko, at nag order Ako Ng sauna short pero bra ang na recieved ko. Tinary ko mag return refund kasu kinancel ko Kasi hassle na masyodo para mag drop off pa. Tskkkk! Will not order again.",0
medyo hnd ko po gusto pagkapackaging ng item ko. hnd maayos buti na lang hnd nabasag yung lamp. haays. thankyou pa din sa murang benta nyo po.,0
"Maganda yung material, mukhang matibay, sinukat ko na at kasya siya sa akin pati sa mama ko.",1
"Naka bubble wrap, wala naman damage, working din ang item, sana tumagal",1
"Mali ang pinadalang order large ang order ko pero medium ang pinadala nyo nakaka disappoint mag oder sa shope nyo, sira pa ung zipper na bingay nyo",0
Na dissapoint ako kase manipis sya hnd sya yung katulad ng nasa picture and hnd sya skintone parang pa peach na yung color nya yun lng sana maganda na nexttime.,1
I love the quality para talaga siyang pang shala shala nagamit kona din siya and i love it what you see is what you get talaga thank you seller,1
Ok yung product maganda walang defects pero ang delivery services provider nila sobra tagal mag deliver it took 9 days bagu pa madeliver medyo dapat mahaba pasensya mo.,1
"Maybe kasi beginner pa lang ako kaya hindi ko pa masyadong gamay, but overall okay naman siyaa! Ang bilis din dumating at ishipout, I ordered it nung 15 then ngayon dumating^",1
nakaopen n cia ng buksan q sa plastic tas garalgar ung tunog tas ung charger pa nia ayaw pa pumasok. tpos nakokonek nmn cia sa cp q kaso di tumutunog sa speaker sa cellphone q p din ang gumagana,0
Dark gray order ko pero green pinadala? Nagbabayad kami maayos so please ipadeliver nyo po yung tamang item. Hindi ganun kagandq ang quality kasi nga mura.,0
Superb ang ganda ng tunog at d basag. Nagustuan ng costumer ko.,1
"Nag order ako ng 2, di nagopen yung isa. Sabi ni seller icharge lang ng 5 hours, wala padin. Yung isa lang napakinabangan.",0
"Sorry sa 1star rate ko, importante dito is yung hangin. Yung hangin na ilalabas netong fan. But sadly ang hina niya, kaya nga tayo bumibili ng fan/ mini fan para hindi tayo pawisan, lamukin, mainitan. Pero eto napakahina di ko alam kung defect item ba to o eto na talaga yung totoong buga ng hangin ny",0
Maganda packaging at safe na safe ang product Good job. Salamat sa delivery very accomodating sa mga tanong.,1
bango nya kaso walang freebies tas naka bubble wrap lang paano kung mabutas lol hahahah pero mabango tas di malagkit bet!,1
"Na received ko po pero nkka disappoint lang kasi nag bayad ako ng 4, 3 lang yun buo. Butas na yun isa pag bukas ko ng box kahit may bubble wrap. Naka kalat na s loob ng box",0
Ang problema ko lang ba' t walang sintas yung nadeliver sakin? All in all ok naman siya wala lang talaga sintas,1
Motor is good kaso sobrang hassle lang yung need mp i charge after 1 min lang na gamit. pero maganda yung item,1
"Anggandaaaa! Kaso may mga konting damages lang sa gilid tapos sobrang tagal din madeliver 1 month ako naghintay 2. 2 ko inorder 3. 1 dumating, Pero okay naman.",1
I love these plates. Ang lakas makapag- feeling yayamanin. Hehehe. I should have bought more pala nanigurado kasi ako sa umpisa. Well packed also walang damage ang mga plato.,1
"Fast delivery, noong isang araw ko lang iyo inorder. Nandito na agad samin ngayon. Maganda ang teka Very trusted talaga itong inspi",1
Ang cute tlga pag plain color lng kinuha e. Lakas maka mayaman hahaha.,1
"Ganda ng puti, quality pa, sulit na sulit ang pera mo. Ganda ng puti, quality pa, sulit na sulit ang pera mo. Ganda ng puti, quality pa, sulit na sulit ang pera mo. Ganda ng puti, quality pa, sulit na sulit ang pera mo.",1
"thank you poh shoppee at kay kuya rider mabait xa, maganda poh at maayos sakto xa sa cp ko nagamit ko n. salamat poh ulit 5 star na yan!",1
"Worth it for its price. Mukha naman matibay at ok un tunog, medyo hiindi lang sukat sa tenga ko, masyado sya malaki. Pero ok na rin kasi affordable. Thanks seller sa mabilis na pag ship ng item",1
"May damage yung mouse pero na ayos naman na, sana yung ibang bibili hindi maka tanggap ng ganto.",0
"Inorder naming 2 jagger pants, tapos binigay mismo jogging pants. Masyado pang maliit sa binigay nilang size na nasa choices. Hindi nasunod. Buti nalang nagustuhan lang ng kapatid ko at mama ko ang binigay nyong wrong item. Imbis na yung jagger pants na inorder namin para saming dalawa ng papa ko.",0
Salamat shopeee sa napakagandang hoody crop top nato large hoody jacket order ko pero dumating crop top. will not order again,0
Mabilis malowbat 2 hours lowbat na naka full sun naman sa charging,0
ok lang kaso mali yong color na na deliver pink sana blue ung dumating,1
"Kaninang umaga nadeliver. Tinry ko siya, 1 hour ako nag charge using This power bank pero 10% lang yung nadagdag sa phone ko. Akala ko fast charging pero sobrang hina pala mag charge and worst is 10 lang ang nadagdag sa phone ko tapos na lowbat na agad ang powerbank. Hayst.",0
Maganda yung quality kaso mali yung kulay na dumating. Gray at Maroon order ko ang dumating black tsaka dark blue. Pero thankyou pa den.,1
I received on 4/ 10/ 22 late lang Po Ang rate kasi ginamit muna bago ako mag rate Ang ganda nya.,1
Gganda gmagna tlga sya at automatic. Sa gabi and pti sensor ayos na ayos,1
"Sana Tumagal ito. Okey ang TV okey ang sound speaker. dumating nang maayos at walang damage. Salamat sa seller Salamat sa NinjaVanRider, nadeliver nya ng maayos dito sa amin kahit nasa bukid ang Location namin. Salamat",1
Marami ako nabasa na bad comment sa inyo. Nag message ako sa inyo sinabi ko ang color dark gray po pero ang pinadala nyo mali. Di kyo marunong sumunod sa mga order sa inyo ng mga buyer nyo.,0
"Natatangal ung pinaka tip nya, sabi nung ate ko fake daw kasi natatangal and delikado daw yep delikado sya nakuryente ako nung naka raan dahil na lose ung tip nya and now hinahanap ko di ko na makita good naman sya nung una hindi natatangal mahigit 3hr bago ma full",0
Thank you seller napakabilis Ng Shipping at tuwang tuwa Ang anak ko sa bago niyang tumbler. Ang Ganda Ng quality,1
"Hndi gaano malakas ang hangin, ang ingay pa masakit sa tenga. Sumasabit pa buhok ko. Kelangan nakataliMas mahngin pa ung pamaypay",0
Isang battery lang nakaconnect sa charger. wag na kayo bumili dito. sayang lang pera nyo. Sasakit lang ulo nyo. hahaha.,0
2 star kase 3% 5% lng kaya nyng icharge walang silbi na powebank,0
Lahat ng earphone left ang purpose. Maganda sana kaso uro left naririnig ko,0
Tinest ko muna bago ako nagbigay ng review. Mabilis mafullcharge yung powerbank pero mabagal at di siya nakakapuno ng batt ng cp.,0
Hindi naka buble wrap. magaan lang. ginamit ko sa blower fan stove. nalowbat agad. pano naging 20kmah yun. nabudol na nman ako.,0
"This item is not good! im not satisfied in this item, nagsayang lang ako ng pera na akala ko is good, pero nong tinary ko abaaaaaahhhhh ang laki ng deferents ndi maka blender! haixtz i will never order again!",0
"Sayang noong pira q corrapted ung memory. Hayyy, Sayang noong pira q corrapted ung memory. HayyySayang noong pira q corrapted ung memory. HayyySayang noong pira q corrapted ung memory. HayyySayang noong pira q corrapted ung memory. HayyySayang noong pira q corrapted ung memory. nalungkot lang ako.",0
may 1 piraso lang na basag. sayang lang. pero okay naman sya buti iisa lang ang nabasag thank you pa rin iilang araw lang dumating na agad,1
Pangit parang sinlaki lng ng takip ng ballpen ung ice,0
Apat nga. Ang baterya. Pero isa lang Yong nakakabit.,0
Badtrip naman order ko dalawa black isang gray tapos yung pinadala black gray and orange? Wew. sana manlang nag inform yung seller na ibang kulay nalang pra sana nakapag pili pa pd naman dalawang gray nalang tsk. Nkakapang hinayang lang,0
Maganda sya pero ang tagal ma ship ang tagal dumating,1
"awit, matagal yung shipping within rizal lang naman, and also the product has a problem with its screen, no scratch but biglang nag karoon ng green line after 30minutes habang ginagamit di accommodating ang seller tagal mag reply, diko na inisip ibalik tatagal pa process papagawa konalang.",0
okay naman sya pero sana naman may balot pa bukod sa plastic ng jnt parang sinaksak nalang ng basta,0
"Maganda xa, wlang yupi maayos pagkabalot. highly recommended. thank you seller",1
Ang order ko medium at xxl ang pinadala sakin xxl lahat hayssssttt. tPos ang xxl na size maliit pa parang large.,0
Super ganda po tapos ang lakas pa ng sound. Ganda din ng packaging. sulit na sulit ang pera,1
Nakakadismaya 2XL ang bibili ko at color black pero maliit na size ang dumating at mali din ang kulay. Haysss.,0
I received the item in well Condition nka bubble wrap yong mic Niya. working Naman Siya. Kya lang ayoko Sana ng red. pero ok na Rin kasi gumagana siya. thank you seller.,1
madali malobat ung watch ndi tumatagal ang battery life kahit 8hrs tas now ndi na xa gumagana. very dissapointed.,0
"Wala namang Rolling Pin gung nareceive namin, nakakainis",0
okay yung speaker na nabili ko kasabay netong order pero etong power bank isasaksak ko plang lumubog na yung input.,0
"maganda, mukhang matibay rin and safe siyang dumating no damage. thanks for that seller. maganda lahat ng kulay, bili na!",1
"Legit. Handy naman kahit malaki, kasi magaan naman sya.",1
Ang laki ng box tapos walang freebies siguro dahil buy 1 take 1 ko siya nabili,1
"Naread nmn nung una kayalang nun namove na mga photos, videos and music bigla nawala na dina madetect un memcard why naman po ganun",0
Maganda tig nan manipis tela di ma init pero ang sikip saken 32 naman waist line ko pero pag dating sa hita sobrang fitted kala koba for 60- 65kg yung pants 59 lang ako pero sobrang fit,0
